Style,Full
Append Mode,1
Fill Mode,1
Capacity,100000
Count,10931
Base Time Seconds,1617724109
Base Time Fractional,.576746324
Index,Reading,Unit,Range Digits,Disp Digits,Math,Start Group,Limit1 High,Limit1 Low,Limit2 High,Limit2 Low,Terminal,Questionable,Origin,Date,Time,Fractional Seconds,Channel,Extra Values,Extra Unit,Extra Range Digits
1907,0.02765000839417,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.482752862,,n/a,n/a,n/a
1908,0.0277283476584,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.483752857,,n/a,n/a,n/a
1909,0.0278294983559,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.484752872,,n/a,n/a,n/a
1910,0.02781899309058,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.485752866,,n/a,n/a,n/a
1911,0.02782784752849,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.486752881,,n/a,n/a,n/a
1912,0.02782844782937,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.487752876,,n/a,n/a,n/a
1913,0.02781449083401,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.488752871,,n/a,n/a,n/a
1914,0.02783475098856,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.489752886,,n/a,n/a,n/a
1915,0.02783129925852,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.490752881,,n/a,n/a,n/a
1916,0.02777877293193,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.491752896,,n/a,n/a,n/a
1917,0.02774455578204,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.492752891,,n/a,n/a,n/a
1918,0.02789733235481,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.493752906,,n/a,n/a,n/a
1919,0.02772069382224,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.494752901,,n/a,n/a,n/a
1920,0.02761128898771,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.495752916,,n/a,n/a,n/a
1921,0.02758142401916,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.496752911,,n/a,n/a,n/a
1922,0.02755846251067,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.497752926,,n/a,n/a,n/a
1923,0.02752874761734,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.498752920,,n/a,n/a,n/a
1924,0.02750968806455,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.499752935,,n/a,n/a,n/a
1925,0.02751449047155,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.500752930,,n/a,n/a,n/a
1926,0.02753835243135,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.501752945,,n/a,n/a,n/a
1927,0.02761639154515,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.502752940,,n/a,n/a,n/a
1928,0.02769908299073,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.503752955,,n/a,n/a,n/a
1929,0.02775836270217,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.504752950,,n/a,n/a,n/a
1930,0.02790543641663,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.505752965,,n/a,n/a,n/a
1931,0.02785185956351,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.506752960,,n/a,n/a,n/a
1932,0.02783325023637,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.507752955,,n/a,n/a,n/a
1933,0.02783024873199,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.508752970,,n/a,n/a,n/a
1934,0.02783940332034,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.509752965,,n/a,n/a,n/a
1935,0.02785050888654,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.510752979,,n/a,n/a,n/a
1936,0.02778417563981,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.511752974,,n/a,n/a,n/a
1937,0.02778267488762,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.512752989,,n/a,n/a,n/a
1938,0.02781704211273,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.513752984,,n/a,n/a,n/a
1939,0.02765871275686,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.514752999,,n/a,n/a,n/a
1940,0.02757632146172,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.515752994,,n/a,n/a,n/a
1941,0.02754150401095,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.516753009,,n/a,n/a,n/a
1942,0.02751944295378,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.517753004,,n/a,n/a,n/a
1943,0.02749047843654,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.518753019,,n/a,n/a,n/a
1944,0.0274694679059,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.519753014,,n/a,n/a,n/a
1945,0.02748357497647,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.520753029,,n/a,n/a,n/a
1946,0.02751809227681,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.521753024,,n/a,n/a,n/a
1947,0.02758712687747,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.522753039,,n/a,n/a,n/a
1948,0.02765511095161,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.523753033,,n/a,n/a,n/a
1949,0.02771454073827,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.524753048,,n/a,n/a,n/a
1950,0.0279999838045,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.525753043,,n/a,n/a,n/a
1951,0.02802684726867,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.526753058,,n/a,n/a,n/a
1952,0.02787527129764,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.527753053,,n/a,n/a,n/a
1953,0.02784810768303,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.528753048,,n/a,n/a,n/a
1954,0.02785546136876,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.529753063,,n/a,n/a,n/a
1955,0.02785681204573,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.530753058,,n/a,n/a,n/a
1956,0.02780443579435,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.531753073,,n/a,n/a,n/a
1957,0.02787617174896,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.532753068,,n/a,n/a,n/a
1958,0.02769593141113,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.533753083,,n/a,n/a,n/a
1959,0.02763815245188,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.534753078,,n/a,n/a,n/a
1960,0.02755335995323,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.535753092,,n/a,n/a,n/a
1961,0.02751854250246,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.536753087,,n/a,n/a,n/a
1962,0.02749678159573,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.537753102,,n/a,n/a,n/a
1963,0.027470218282,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.538753097,,n/a,n/a,n/a
1964,0.02744455541958,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.539753092,,n/a,n/a,n/a
1965,0.02745881256537,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.540753107,,n/a,n/a,n/a
1966,0.02748987813566,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.541753102,,n/a,n/a,n/a
1967,0.02756086371418,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.542753117,,n/a,n/a,n/a
1968,0.0276295981644,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.543753112,,n/a,n/a,n/a
1969,0.02768422554406,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.544753107,,n/a,n/a,n/a
1970,0.02779738225907,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.545753122,,n/a,n/a,n/a
1971,0.02784390557691,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.546753117,,n/a,n/a,n/a
1972,0.0282477579908,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.547753112,,n/a,n/a,n/a
1973,0.02788727731515,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.548753126,,n/a,n/a,n/a
1974,0.02789583160263,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.549753121,,n/a,n/a,n/a
1975,0.02796351552632,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.550753136,,n/a,n/a,n/a
1976,0.02785035881132,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.551753131,,n/a,n/a,n/a
1977,0.02790333536357,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.552753126,,n/a,n/a,n/a
1978,0.02766966824783,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.553753141,,n/a,n/a,n/a
1979,0.0276120393638,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.554753136,,n/a,n/a,n/a
1980,0.02752664656428,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.555753131,,n/a,n/a,n/a
1981,0.02749167903829,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.556753146,,n/a,n/a,n/a
1982,0.02746196414496,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.557753141,,n/a,n/a,n/a
1983,0.02743495060557,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.558753136,,n/a,n/a,n/a
1984,0.02741213917231,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.559753151,,n/a,n/a,n/a
1985,0.02742504564113,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.560753145,,n/a,n/a,n/a
1986,0.0274615139193,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.561753160,,n/a,n/a,n/a
1987,0.0275315990465,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.562753155,,n/a,n/a,n/a
1988,0.02759718191713,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.563753150,,n/a,n/a,n/a
1989,0.02766006343383,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.564753165,,n/a,n/a,n/a
1990,0.0277562616491,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.565753160,,n/a,n/a,n/a
1991,0.0278056363961,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.566753155,,n/a,n/a,n/a
1992,0.02784045384687,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.567753170,,n/a,n/a,n/a
1993,0.02806331554685,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.568753165,,n/a,n/a,n/a
1994,0.02806406592294,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.569753180,,n/a,n/a,n/a
1995,0.02787287009414,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.570753175,,n/a,n/a,n/a
1996,0.02797597176949,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.571753170,,n/a,n/a,n/a
1997,0.02773209953887,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.572753185,,n/a,n/a,n/a
1998,0.02764985831895,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.573753179,,n/a,n/a,n/a
1999,0.02758187424481,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.574753174,,n/a,n/a,n/a
2000,0.02749993317533,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.575753189,,n/a,n/a,n/a
2001,0.02747697166684,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.576753184,,n/a,n/a,n/a
2002,0.02745355993271,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.577753199,,n/a,n/a,n/a
2003,0.02856531715387,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.578753194,,n/a,n/a,n/a
2004,0.03739034032249,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.579753189,,n/a,n/a,n/a
2005,0.04432621663637,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.580753204,,n/a,n/a,n/a
2006,0.0443527799501,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.581753199,,n/a,n/a,n/a
2007,0.04443352041784,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.582753194,,n/a,n/a,n/a
2008,0.04450885817769,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.583753209,,n/a,n/a,n/a
2009,0.04432441573374,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.584753204,,n/a,n/a,n/a
2010,0.02933730407958,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.585753218,,n/a,n/a,n/a
2011,0.02943275191876,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.586753213,,n/a,n/a,n/a
2012,0.02946907012172,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.587753208,,n/a,n/a,n/a
2013,0.02950838982905,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.588753223,,n/a,n/a,n/a
2014,0.02951529328912,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.589753218,,n/a,n/a,n/a
2015,0.02949323223195,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.590753213,,n/a,n/a,n/a
2016,0.0294785248605,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.591753228,,n/a,n/a,n/a
2017,0.02938592845048,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.592753223,,n/a,n/a,n/a
2018,0.02930488783231,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.593753238,,n/a,n/a,n/a
2019,0.02924845955002,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.594753233,,n/a,n/a,n/a
2020,0.02917732389629,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.595753228,,n/a,n/a,n/a
2021,0.02915166103387,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.596753243,,n/a,n/a,n/a
2022,0.0291320011802,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.597753238,,n/a,n/a,n/a
2023,0.02911294162741,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.598753232,,n/a,n/a,n/a
2024,0.02907752387577,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.599753247,,n/a,n/a,n/a
2025,0.02908607816324,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.600753242,,n/a,n/a,n/a
2026,0.02912344689273,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.601753257,,n/a,n/a,n/a
2027,0.02918887968814,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.602753252,,n/a,n/a,n/a
2028,0.02925131097918,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.603753247,,n/a,n/a,n/a
2029,0.02930518798274,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.604753262,,n/a,n/a,n/a
2030,0.02938697897701,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.605753257,,n/a,n/a,n/a
2031,0.02942900003829,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.606753252,,n/a,n/a,n/a
2032,0.0294561636529,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.607753267,,n/a,n/a,n/a
2033,0.0294840776436,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.608753262,,n/a,n/a,n/a
2034,0.02948122621444,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.609753257,,n/a,n/a,n/a
2035,0.02947357237828,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.610753271,,n/a,n/a,n/a
2036,0.02943950530361,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.611753266,,n/a,n/a,n/a
2037,0.02936851972509,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.612753281,,n/a,n/a,n/a
2038,0.02928762918214,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.613753276,,n/a,n/a,n/a
2039,0.02923090074942,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.614753271,,n/a,n/a,n/a
2040,0.02915466253825,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.615753286,,n/a,n/a,n/a
2041,0.02911609320701,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.616753281,,n/a,n/a,n/a
2042,0.02910243636209,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.617753276,,n/a,n/a,n/a
2043,0.02909103064546,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.618753291,,n/a,n/a,n/a
2044,0.02905486251772,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.619753286,,n/a,n/a,n/a
2045,0.02907377199529,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.620753301,,n/a,n/a,n/a
2046,0.02909838433118,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.621753296,,n/a,n/a,n/a
2047,0.02916246644963,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.622753291,,n/a,n/a,n/a
2048,0.02922924992201,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.623753305,,n/a,n/a,n/a
2049,0.0292825266247,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.624753300,,n/a,n/a,n/a
2050,0.0293701705525,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.625753295,,n/a,n/a,n/a
2051,0.02941009056071,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.626753310,,n/a,n/a,n/a
2052,0.02944190650711,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.627753305,,n/a,n/a,n/a
2053,0.02946051583424,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.628753320,,n/a,n/a,n/a
2054,0.02957607375275,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.629753315,,n/a,n/a,n/a
2055,0.02839603230702,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.630753310,,n/a,n/a,n/a
2056,0.02837817335597,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.631753325,,n/a,n/a,n/a
2057,0.02829908371565,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.632753320,,n/a,n/a,n/a
2058,0.02823440129633,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.633753315,,n/a,n/a,n/a
2059,0.02817902354057,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.634753330,,n/a,n/a,n/a
2060,0.02809573179412,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.635753324,,n/a,n/a,n/a
2061,0.02805641208678,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.636753339,,n/a,n/a,n/a
2062,0.02803750260921,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.637753334,,n/a,n/a,n/a
2063,0.02801724245467,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.638753329,,n/a,n/a,n/a
2064,0.02800088425581,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.639753344,,n/a,n/a,n/a
2065,0.02800283523366,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.640753339,,n/a,n/a,n/a
2066,0.02803735253399,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.641753334,,n/a,n/a,n/a
2067,0.02810788788684,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.642753349,,n/a,n/a,n/a
2068,0.02817692248751,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.643753344,,n/a,n/a,n/a
2069,0.02822884851323,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.644753359,,n/a,n/a,n/a
2070,0.02830358597221,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.645753354,,n/a,n/a,n/a
2071,0.02834110477692,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.646753369,,n/a,n/a,n/a
2072,0.02836931891806,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.647753364,,n/a,n/a,n/a
2073,0.02840473666971,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.648753378,,n/a,n/a,n/a
2074,0.02839873366096,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.649753373,,n/a,n/a,n/a
2075,0.02837832343119,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.650753388,,n/a,n/a,n/a
2076,0.02834710778567,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.651753383,,n/a,n/a,n/a
2077,0.02826711769403,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.652753398,,n/a,n/a,n/a
2078,0.02820363587646,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.653753393,,n/a,n/a,n/a
2079,0.02814540669155,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.654753408,,n/a,n/a,n/a
2080,0.02806976878126,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.655753403,,n/a,n/a,n/a
2081,0.02803915343662,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.656753418,,n/a,n/a,n/a
2082,0.02800763764066,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.657753413,,n/a,n/a,n/a
2083,0.02799638199925,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.658753428,,n/a,n/a,n/a
2084,0.02797387071642,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.659753423,,n/a,n/a,n/a
2085,0.02798332545521,Amp DC,1,4.5,F,F,F,F,F,F,Front,F,Digitizer,04/06/2021,15:48:31,.660753417,,n/a,n/a,n/a
